Frame,X,Y
42,205.64083862304688,318.5176086425781
42,248.09991455078125,374.9657897949219
42,219.6116485595703,226.81553649902344
43,235.32223510742188,319.49517822265625
43,179.23150634765625,270.8285827636719
43,192.13931274414062,194.4475555419922
43,156.42398071289062,223.4596710205078
43,235.70416259765625,251.61337280273438
43,187.0399627685547,305.5141906738281
43,298.2494812011719,257.33087158203125
43,262.9222106933594,126.61053466796875
43,212.06716918945312,358.90838623046875
43,316.1197509765625,310.3692932128906
43,202.22299194335938,322.0557556152344
43,278.1502685546875,179.300537109375
43,212.4141082763672,99.11051940917969
43,181.04690551757812,245.5095977783203
43,292.8755187988281,371.6836853027344
43,215.1148223876953,226.81851196289062
43,192.29664611816406,147.1928253173828
43,247.6278076171875,377.8143615722656
44,176.15455627441406,271.5772705078125
44,235.24673461914062,322.5426025390625
44,187.91856384277344,191.8385772705078
44,235.34324645996094,252.8945770263672
44,150.44871520996094,222.005126953125
44,185.0841064453125,306.56634521484375
44,211.08583068847656,359.4277648925781
44,296.9106750488281,255.83981323242188
44,175.83436584472656,244.88406372070312
44,317.6824035644531,309.7350158691406
44,210.2222900390625,91.18401336669922
44,248.1825408935547,378.6799011230469
44,188.59519958496094,139.0557098388672
44,292.7454528808594,370.3595886230469
44,201.2768096923828,323.84429931640625
44,263.6092529296875,120.87081909179688
44,212.2554473876953,226.46728515625
45,173.5411834716797,273.9961242675781
45,234.86068725585938,255.2386932373047
45,293.23583984375,256.82794189453125
45,234.81173706054688,323.93072509765625
45,210.2729949951172,361.39019775390625
45,148.617431640625,223.46670532226562
45,182.81613159179688,307.3836669921875
45,210.3221893310547,228.0
45,173.46597290039062,246.7329864501953
45,289.6134948730469,369.7873229980469
45,263.46929931640625,123.5708236694336
45,313.3551940917969,309.6937255859375
45,210.27752685546875,91.53094482421875
45,198.97402954101562,325.3084411621094
45,248.311767578125,379.1491394042969
45,188.764404296875,194.17578125
45,189.84417724609375,141.31092834472656
46,170.73849487304688,277.13409423828125
46,231.5323944091797,259.63995361328125
46,289.5106506347656,258.89898681640625
46,180.56585693359375,309.762939453125
46,232.3805694580078,325.51043701171875
46,207.79220581054688,361.4343566894531
46,170.077392578125,250.3281707763672
46,207.12008666992188,230.13755798339844
46,185.2108917236328,197.9854278564453
46,196.43788146972656,326.6180114746094
46,145.3964385986328,226.52635192871094
46,308.6159973144531,310.3257751464844
46,260.0101318359375,127.48639678955078
46,286.8923645019531,368.3161315917969
46,246.7507781982422,378.65191650390625
46,274.4815673828125,188.1383514404297
47,182.202392578125,204.01942443847656
47,169.2694091796875,279.8367614746094
47,285.1131591796875,260.07159423828125
47,204.66397094726562,232.28543090820312
47,167.15916442871094,252.3456573486328
47,206.50314331054688,361.2720031738281
47,231.06585693359375,327.87530517578125
47,229.8603515625,263.94769287109375
47,246.04006958007812,377.95037841796875
47,178.17779541015625,311.2694091796875
47,283.1886291503906,366.8500061035156
47,257.9418640136719,132.05056762695312
47,143.3706512451172,229.8264923095703
47,304.3623352050781,309.8341979980469
48,230.8169403076172,265.4233703613281
48,169.20191955566406,281.7104797363281
48,256.56085205078125,139.39990234375
48,279.55328369140625,260.8433837890625
48,163.07437133789062,254.6519012451172
48,205.90420532226562,360.90252685546875
48,200.46665954589844,234.09791564941406
48,268.75213623046875,199.29783630371094
48,280.38775634765625,364.88519287109375
48,298.61322021484375,308.5907897949219
48,232.42469787597656,326.6322021484375
48,177.63954162597656,313.8453369140625
48,142.09120178222656,232.17098999023438
48,185.01930236816406,208.3581085205078
48,246.18565368652344,376.6866455078125
48,188.93069458007812,160.56666564941406
49,255.26431274414062,142.9539794921875
49,168.11480712890625,282.681396484375
49,275.42083740234375,260.70770263671875
49,139.6724395751953,234.1400146484375
49,160.21702575683594,256.45574951171875
49,232.2685546875,325.2068176269531
49,196.93173217773438,234.99798583984375
49,231.61203002929688,264.5513610839844
49,204.8483428955078,361.5624084472656
49,295.3317565917969,306.41766357421875
49,244.0804443359375,373.5709533691406
49,277.858154296875,364.1511535644531
49,185.33029174804688,210.57521057128906
49,177.24142456054688,314.2585754394531
49,192.1387939453125,328.6561584472656
49,266.5020751953125,200.84014892578125
50,275.13165283203125,259.712890625
50,182.70509338378906,207.61402893066406
50,137.81982421875,234.2175750732422
50,166.8705596923828,283.04730224609375
50,157.46180725097656,257.0594177246094
50,233.12747192382812,325.39959716796875
50,232.801513671875,264.4921875
50,204.83949279785156,362.2022399902344
50,255.7931365966797,141.62701416015625
50,194.82708740234375,234.19583129882812
50,293.75445556640625,306.0089111328125
50,277.51922607421875,362.7788391113281
50,246.4632568359375,374.7071228027344
50,194.07232666015625,161.4528350830078
50,172.91209411621094,318.79852294921875
50,191.04248046875,329.6176452636719
51,165.8340606689453,283.0534362792969
51,274.4705810546875,258.42156982421875
51,135.26495361328125,232.7464141845703
51,205.253662109375,363.69207763671875
51,235.3655548095703,261.74847412109375
51,193.6739959716797,233.46702575683594
51,234.6936798095703,324.9637756347656
51,256.9879150390625,138.45846557617188
51,175.55372619628906,315.5206604003906
51,156.0724639892578,255.8713836669922
51,249.55137634277344,376.3428955078125
51,277.6402587890625,363.20135498046875
51,295.2315673828125,303.66082763671875
51,190.71469116210938,330.4180908203125
51,183.37725830078125,202.95693969726562
51,270.8761901855469,195.84719848632812
51,157.1173858642578,213.6782684326172
52,163.37863159179688,282.2555236816406
52,152.8102264404297,254.232666015625
52,205.3862762451172,365.1466979980469
52,237.354248046875,324.0799560546875
52,175.1995849609375,316.1400146484375
52,296.4444580078125,301.8865966796875
52,252.6446990966797,377.58453369140625
52,275.8911437988281,255.68504333496094
52,258.02764892578125,133.48329162597656
52,278.8321533203125,363.28369140625
52,237.40396118164062,257.7127990722656
52,190.83900451660156,331.3962707519531
52,186.86962890625,197.6526336669922
52,133.7618865966797,228.5425567626953
52,210.89149475097656,91.81446838378906
53,161.56385803222656,279.787109375
53,188.5769805908203,229.6337127685547
53,149.90814208984375,251.01185607910156
53,255.84109497070312,377.7901611328125
53,241.99163818359375,322.5612487792969
53,207.2888641357422,366.4494934082031
53,187.10902404785156,188.08499145507812
53,300.1664733886719,298.916748046875
53,282.02374267578125,360.8693542480469
53,172.88111877441406,315.89410400390625
53,243.66416931152344,251.20016479492188
53,282.1625061035156,180.03530883789062
53,214.96217346191406,79.39122772216797
53,189.354736328125,332.50457763671875
53,280.54962158203125,252.5110321044922
54,162.27711486816406,275.5314025878906
54,251.6716766357422,318.3897399902344
54,285.4278564453125,359.04302978515625
54,148.02833557128906,245.1940460205078
54,304.4863586425781,293.80889892578125
54,210.81358337402344,367.9813537597656
54,262.1749267578125,377.5958557128906
54,188.45970153808594,224.10894775390625
54,175.7430877685547,313.6474304199219
54,193.53785705566406,331.5926818847656
55,264.618896484375,313.1347351074219
55,163.20912170410156,164.76235961914062
55,166.30368041992188,270.3342590332031
55,271.0101013183594,373.52801513671875
55,307.0791015625,290.0162658691406
55,200.3439483642578,157.4596710205078
55,187.36094665527344,220.94822692871094
55,214.48403930664062,368.5510559082031
55,146.13624572753906,239.63990783691406
55,181.44781494140625,314.0728759765625
55,288.2943115234375,355.01336669921875
56,146.1995391845703,235.36216735839844
56,169.77760314941406,266.168701171875
56,167.27769470214844,158.09600830078125
56,187.20184326171875,215.85670471191406
56,310.1615905761719,286.3353576660156
56,272.6055603027344,308.67486572265625
56,276.3665771484375,370.4042053222656
56,188.4781951904297,185.71812438964844
56,245.50814819335938,187.87948608398438
56,132.07501220703125,192.80654907226562
57,173.75927734375,261.3691101074219
57,146.61997985839844,231.32516479492188
57,188.49851989746094,212.3333282470703
57,168.53797912597656,152.46046447753906
57,190.82464599609375,310.1594543457031
57,240.3274383544922,306.4314270019531
57,280.53277587890625,303.0854797363281
57,313.55291748046875,281.4749450683594
57,247.33163452148438,183.7159881591797
57,134.80577087402344,185.77413940429688
57,190.2877197265625,183.6941680908203
57,221.36717224121094,366.6533203125
57,133.4688720703125,144.75518798828125
58,282.47320556640625,361.9127197265625
58,180.99777221679688,259.62109375
58,282.789794921875,300.1622619628906
58,151.407470703125,231.9598846435547
58,191.7633514404297,211.34487915039062
58,259.3412170410156,382.5800476074219
58,224.4410858154297,363.3795471191406
58,249.3219451904297,185.32733154296875
58,242.68699645996094,303.7612609863281
58,196.71900939941406,308.0191345214844
58,172.3431396484375,151.47222900390625
58,249.4820098876953,56.353675842285156
58,142.87428283691406,184.5565643310547
58,313.96240234375,279.28887939453125
58,321.3140563964844,159.31175231933594
59,188.0879364013672,264.4669189453125
59,281.1629333496094,300.6820983886719
59,159.91526794433594,236.87025451660156
59,280.4236145019531,358.66046142578125
59,309.3446960449219,281.1365051269531
59,225.48793029785156,360.92510986328125
59,151.47251892089844,193.6291046142578
59,243.29942321777344,304.2645263671875
59,256.1286926269531,69.6836929321289
59,191.4369659423828,213.7858428955078
59,258.4941101074219,378.6147155761719
59,200.74159240722656,308.03485107421875
60,196.30291748046875,271.1186218261719
60,279.6072692871094,302.0523986816406
60,207.08151245117188,311.3410949707031
60,161.61306762695312,206.6631622314453
60,166.0648193359375,246.53292846679688
60,303.7176513671875,283.1980285644531
60,174.95652770996094,164.96551513671875
60,312.1533203125,186.5066680908203
60,227.5419464111328,358.6217346191406
60,279.1024169921875,356.1636657714844
60,287.0556640625,239.92503356933594
60,258.2146911621094,376.0088195800781
60,260.9639892578125,88.53182983398438
60,197.63278198242188,222.73236083984375
60,244.0899658203125,305.6124572753906
60,238.25128173828125,175.87538146972656
61,204.25868225097656,274.99566650390625
61,213.46524047851562,311.46209716796875
61,278.9924011230469,301.345703125
61,287.0127868652344,246.76490783691406
61,308.6477355957031,198.71670532226562
61,299.6713562011719,283.6924743652344
61,243.84375,190.27581787109375
61,282.883544921875,156.20150756835938
61,229.973876953125,356.1161193847656
61,179.0752410888672,172.29623413085938
61,276.96014404296875,351.9468688964844
61,265.9283447265625,103.77458953857422
61,176.2928924560547,215.82037353515625
61,172.51455688476562,253.3613739013672
61,257.2274169921875,372.8762512207031
62,209.666259765625,277.64105224609375
62,249.6623077392578,200.41000366210938
62,217.73585510253906,311.7080383300781
62,278.788818359375,301.545166015625
62,186.1342315673828,224.98959350585938
62,286.730712890625,252.085205078125
62,176.5453338623047,257.4909362792969
62,182.74208068847656,176.85446166992188
62,287.33819580078125,170.5615692138672
62,230.05821228027344,354.15924072265625
62,296.3480529785156,283.7662353515625
62,275.84100341796875,349.7332458496094
62,307.1957702636719,207.5880889892578
62,272.1138000488281,116.0007095336914
62,198.2941131591797,196.2408905029297
62,255.13552856445312,371.74725341796875
62,164.63604736328125,206.26190185546875
63,194.5856475830078,229.44752502441406
63,215.46963500976562,279.034423828125
63,279.4944763183594,301.1393737792969
63,222.0208282470703,311.52410888671875
63,180.3365478515625,259.1144714355469
63,291.73822021484375,178.1248321533203
63,287.2979431152344,254.28424072265625
63,184.69528198242188,179.5865478515625
63,251.70660400390625,205.1015167236328
63,308.0721435546875,213.3498077392578
63,276.2161865234375,347.7308349609375
63,170.41612243652344,211.02613830566406
63,232.06134033203125,352.63568115234375
63,294.8161926269531,283.9501647949219
63,198.13125610351562,198.2843780517578
64,201.9047088623047,231.20553588867188
64,220.93292236328125,280.0498046875
64,183.56719970703125,259.68817138671875
64,296.38580322265625,182.39808654785156
64,225.57212829589844,312.21636962890625
64,187.32955932617188,179.95614624023438
64,309.7510681152344,216.91917419433594
64,282.2795715332031,301.2536926269531
64,175.24212646484375,214.0
64,290.6409606933594,255.7034149169922
64,257.3172302246094,207.91378784179688
64,277.5395812988281,346.4503479003906
64,295.36279296875,282.2804870605469
64,234.61471557617188,351.9632263183594
64,200.57789611816406,199.9943389892578
64,255.87591552734375,368.8211669921875
64,211.81622314453125,327.79998779296875
65,208.04710388183594,232.15553283691406
65,302.59954833984375,184.3037872314453
65,313.6388244628906,218.16822814941406
65,225.72425842285156,281.3165283203125
65,286.08551025390625,300.9206848144531
65,186.76116943359375,259.6040954589844
65,190.31394958496094,178.63807678222656
65,230.0050506591797,313.1517028808594
65,296.0997009277344,256.6051330566406
65,178.75624084472656,217.1177215576172
65,264.0796203613281,208.35678100585938
65,279.05889892578125,345.66314697265625
65,295.4150390625,281.83660888671875
65,237.26455688476562,351.96649169921875
65,201.75274658203125,198.42857360839844
65,256.1052551269531,368.64910888671875
65,212.13589477539062,324.72821044921875
65,288.0163269042969,127.53457641601562
65,212.07691955566406,174.50888061523438
66,216.769775390625,232.14451599121094
66,312.4132080078125,185.08563232421875
66,190.75027465820312,259.65594482421875
66,232.3912811279297,282.1380310058594
66,291.7955322265625,301.1784362792969
66,302.1583557128906,256.3522033691406
66,318.5313720703125,218.90769958496094
66,192.85421752929688,176.3337860107422
66,272.6163330078125,209.4695587158203
66,237.17007446289062,313.9986267089844
66,184.36134338378906,214.30372619628906
66,282.6929016113281,345.1481628417969
66,241.50453186035156,351.9400939941406
66,217.24000549316406,324.4079895019531
66,296.8006286621094,280.2546081542969
66,295.4711608886719,127.93773651123047
66,203.84112548828125,197.72586059570312
66,304.4494323730469,158.19100952148438
66,259.0085754394531,367.8626708984375
67,321.851806640625,187.84521484375
67,308.6473083496094,256.3517150878906
67,298.70611572265625,300.5509033203125
67,284.9737854003906,209.91171264648438
67,240.3103485107422,283.112548828125
67,244.55201721191406,315.7686767578125
67,229.34669494628906,232.68223571777344
67,197.47935485839844,259.8640441894531
67,191.1057586669922,215.58534240722656
67,223.00216674804688,324.7418518066406
67,322.0809631347656,219.83535766601562
67,196.1611328125,174.90536499023438
67,246.61279296875,352.73358154296875
67,288.44110107421875,343.3232727050781
67,307.79840087890625,161.73118591308594
67,304.47576904296875,130.61093139648438
67,295.87890625,278.88580322265625
67,261.16888427734375,369.0
67,280.076171875,250.2615966796875
68,250.1705780029297,285.11395263671875
68,324.4042663574219,223.29786682128906
68,327.4208679199219,193.1941680908203
68,302.6242980957031,300.74859619140625
68,205.16513061523438,262.3623962402344
68,291.9723205566406,213.68321228027344
68,199.3801727294922,217.46832275390625
68,242.38632202148438,236.80081176757812
68,312.4202880859375,257.6945495605469
68,252.2877960205078,317.16180419921875
68,222.2864532470703,285.5416564941406
68,251.0111846923828,354.2012634277344
68,230.20973205566406,325.3146057128906
68,310.0403137207031,137.11923217773438
68,202.14695739746094,176.12486267089844
68,311.5743713378906,167.92051696777344
68,295.0705871582031,280.6195983886719
68,291.3548278808594,341.95159912109375
68,213.376220703125,196.7427215576172
68,263.7234191894531,368.2234191894531
68,282.27178955078125,252.2820587158203
69,325.61883544921875,198.49118041992188
69,254.3466339111328,287.8795166015625
69,210.08984375,265.9766540527344
69,322.1469421386719,227.1551055908203
69,292.2615966796875,218.2763671875
69,247.7921600341797,241.2728271484375
69,224.7775421142578,288.5421142578125
69,302.5641784667969,300.0205993652344
69,309.2408142089844,143.0653533935547
69,201.9748992919922,222.1355438232422
69,310.7806396484375,258.7794189453125
69,203.4235382080078,180.35423278808594
69,254.6417694091797,318.6680603027344
69,233.02157592773438,327.5902099609375
69,254.22178649902344,353.560302734375
69,309.2786865234375,174.0327911376953
69,209.47021484375,201.8338623046875
69,214.8114013671875,240.6447296142578
69,293.1858825683594,338.508544921875
69,292.91070556640625,282.1875
70,306.4613342285156,148.1481170654297
70,321.6783752441406,201.8794708251953
70,256.4458923339844,288.5363464355469
70,307.9071350097656,259.3791198730469
70,291.1285095214844,221.0887908935547
70,301.4444580078125,298.8451232910156
70,250.7666473388672,244.6880645751953
70,212.44325256347656,268.70416259765625
70,205.97515869140625,228.6330108642578
70,224.3496551513672,291.2237854003906
70,305.8824768066406,178.09446716308594
70,203.21412658691406,184.29229736328125
70,235.19712829589844,328.33880615234375
70,257.5314636230469,318.2489013671875
70,256.25518798828125,352.9508361816406
70,319.4352722167969,229.3705291748047
70,208.80618286132812,204.95223999023438
70,291.9505920410156,337.9646911621094
70,291.52911376953125,281.9947204589844
70,234.61929321289062,305.5482177734375
71,321.9222106933594,202.16488647460938
71,308.6820068359375,257.9404602050781
71,259.8872985839844,287.57928466796875
71,255.64874267578125,244.60354614257812
71,214.1479949951172,269.2659912109375
71,207.20823669433594,230.4534912109375
71,291.8651123046875,220.92449951171875
71,239.45965576171875,327.49530029296875
71,304.50445556640625,178.84375
71,224.8885955810547,291.86529541015625
71,260.67901611328125,316.4876403808594
71,203.0225067138672,185.0426483154297
71,302.0179443359375,296.2998352050781
71,306.09759521484375,149.94064331054688
71,317.90814208984375,228.84251403808594
71,258.0326232910156,351.75543212890625
71,204.31761169433594,206.55030822753906
71,294.0627746582031,335.1320495605469
71,236.21983337402344,305.0646667480469
71,291.5919494628906,279.7241516113281
72,325.2988586425781,201.79769897460938
72,309.6205749511719,150.74557495117188
72,264.30340576171875,243.0546417236328
72,219.78306579589844,267.990478515625
72,265.99090576171875,284.8478088378906
72,305.2592468261719,292.69842529296875
72,306.940185546875,179.22488403320312
72,297.4079284667969,219.31869506835938
72,311.61865234375,254.8148193359375
72,212.66018676757812,229.4724884033203
72,206.1300811767578,184.05691528320312
72,244.60238647460938,324.88226318359375
72,225.87005615234375,291.56781005859375
72,206.22323608398438,205.89907836914062
72,239.1770477294922,303.2491760253906
72,297.38104248046875,331.6063232421875
72,263.14459228515625,347.7188720703125
72,320.923828125,227.4205322265625
72,267.7935485839844,313.1795349121094
72,245.52529907226562,211.65370178222656
73,328.93792724609375,201.5486602783203
73,273.3575744628906,281.96240234375
73,274.1060791015625,239.81080627441406
73,226.97164916992188,266.7099304199219
73,307.6875,289.9908142089844
73,210.84141540527344,182.1798858642578
73,314.5042724609375,152.2869415283203
73,226.178466796875,290.9490051269531
73,249.44552612304688,323.38861083984375
73,209.06793212890625,204.66575622558594
73,309.5869140625,179.32745361328125
73,220.8079833984375,224.17259216308594
73,267.2291259765625,346.5262145996094
73,313.6409606933594,253.53115844726562
73,239.6826934814453,303.44232177734375
73,271.2872619628906,311.2903747558594
73,301.2744445800781,218.21897888183594
73,299.8440856933594,328.7438659667969
73,322.13287353515625,226.59091186523438
74,318.3445129394531,153.00645446777344
74,233.46633911132812,265.27227783203125
74,227.49215698242188,221.50559997558594
74,282.8733825683594,237.6259002685547
74,317.1710205078125,252.41204833984375
74,215.21255493164062,179.28854370117188
74,332.9638977050781,201.73703002929688
74,210.92027282714844,203.74032592773438
74,254.7616424560547,320.2698669433594
74,310.0857849121094,287.8912048339844
74,227.39608764648438,289.8092956542969
74,300.6871032714844,326.57110595703125
74,280.5599060058594,280.4273986816406
74,213.46588134765625,239.85459899902344
74,308.989013671875,217.54159545898438
74,239.70237731933594,304.3541564941406
74,270.4154968261719,345.3737487792969
74,313.106689453125,179.81886291503906
74,279.5659484863281,309.1425476074219
75,236.91842651367188,266.0898132324219
75,321.5691833496094,154.030029296875
75,257.3301086425781,320.6395568847656
75,289.2709045410156,238.83355712890625
75,226.13258361816406,289.7640380859375
75,311.2276306152344,287.9288635253906
75,231.86952209472656,220.64064025878906
75,313.76287841796875,179.7606201171875
75,211.84109497070312,204.14767456054688
75,284.0174255371094,281.16131591796875
75,218.0672149658203,177.49534606933594
75,300.96240234375,325.5774230957031
75,213.19949340820312,237.89393615722656
75,335.4498596191406,202.49951171875
75,271.5030822753906,344.983642578125
75,238.65269470214844,306.2514953613281
75,314.0714416503906,218.61245727539062
75,317.64447021484375,253.44308471679688
75,283.4280090332031,310.45599365234375
75,250.82296752929688,207.63636779785156
76,240.02748107910156,267.7696533203125
76,223.9222412109375,290.00433349609375
76,294.3143005371094,239.69435119628906
76,322.44500732421875,155.38690185546875
76,234.97125244140625,220.39297485351562
76,335.95037841796875,203.60877990722656
76,300.2610778808594,325.71795654296875
76,310.4692077636719,288.2229309082031
76,217.86434936523438,176.01683044433594
76,312.7209777832031,182.16903686523438
76,284.91400146484375,282.286376953125
76,271.4488525390625,345.43841552734375
76,316.0094909667969,219.25
76,255.6913604736328,322.935791015625
76,214.1403045654297,238.00445556640625
76,209.92138671875,203.34591674804688
76,237.24383544921875,307.58355712890625
76,320.5482482910156,254.42117309570312
76,219.0226287841797,261.17193603515625
76,282.4265441894531,311.5929260253906
77,238.90037536621094,269.9304504394531
77,294.36004638671875,241.4104766845703
77,321.8113098144531,156.6019287109375
77,221.21604919433594,290.45062255859375
77,233.73289489746094,222.08270263671875
77,309.56719970703125,184.4147491455078
77,334.59381103515625,204.38394165039062
77,298.4178466796875,326.71832275390625
77,234.02732849121094,308.4590148925781
77,253.87274169921875,323.424560546875
77,211.82376098632812,237.5029754638672
77,314.5351867675781,219.54991149902344
77,269.21429443359375,346.2242126464844
77,284.7533264160156,282.5096740722656
77,308.5918273925781,288.10430908203125
77,216.94464111328125,175.1415557861328
77,206.47044372558594,205.6229248046875
77,216.5152587890625,262.0982971191406
77,319.5584716796875,255.9122772216797
78,235.55545043945312,270.81146240234375
78,317.9560546875,157.82005310058594
78,290.7704772949219,242.6190185546875
78,231.0130615234375,222.47108459472656
78,216.36346435546875,290.70001220703125
78,310.3768310546875,220.15823364257812
78,330.1263732910156,205.27984619140625
78,213.1459503173828,174.48919677734375
78,207.9705810546875,236.92733764648438
78,293.8208312988281,326.3074951171875
78,305.1051025390625,186.09713745117188
78,229.72145080566406,309.1587829589844
78,212.75521850585938,262.37908935546875
78,250.03634643554688,324.3634338378906
78,202.43557739257812,205.27708435058594
78,305.2823181152344,288.5145263671875
78,280.75347900390625,283.22674560546875
78,315.3092956542969,255.3783721923828
78,266.4681701660156,345.25
78,274.5555419921875,311.1939392089844
79,286.3406677246094,243.80026245117188
79,211.29183959960938,291.8326416015625
79,230.9365234375,272.5166015625
79,313.5513610839844,159.17703247070312
79,305.336181640625,220.91766357421875
79,325.0191955566406,206.5111083984375
79,226.74424743652344,223.44985961914062
79,224.91807556152344,309.3135681152344
79,300.4936828613281,186.18919372558594
79,275.8605041503906,285.09332275390625
79,289.432373046875,325.82757568359375
79,202.21885681152344,236.9242401123047
79,208.5101318359375,174.5806121826172
79,246.9206085205078,323.8975524902344
79,260.9561767578125,346.2987976074219
79,208.11911010742188,263.2548522949219
79,299.9246826171875,288.4233703613281
79,310.2110290527344,256.1623229980469
79,198.9454803466797,202.65567016601562
79,236.159423828125,205.1545867919922
79,270.2224426269531,313.684326171875
80,299.4920959472656,222.1422882080078
80,229.06057739257812,272.09039306640625
80,283.3437194824219,245.10047912597656
80,225.0657958984375,224.54588317871094
80,200.45016479492188,237.85047912597656
80,309.05865478515625,162.30938720703125
80,206.68121337890625,291.7514343261719
80,319.4097900390625,208.89674377441406
80,204.74252319335938,263.9195251464844
80,243.40179443359375,322.96148681640625
80,206.46542358398438,175.64715576171875
80,220.23690795898438,309.22314453125
80,295.7820739746094,188.14256286621094
80,284.25140380859375,325.18994140625
80,194.7424774169922,202.19427490234375
80,270.46099853515625,279.4595642089844
80,257.3294982910156,344.5322570800781
80,267.2826232910156,310.81341552734375
80,295.0067443847656,288.2196044921875
81,304.3540344238281,165.55123901367188
81,227.04388427734375,271.8692932128906
81,294.6094665527344,222.87359619140625
81,313.3321533203125,211.22535705566406
81,197.2393341064453,238.2271270751953
81,202.92054748535156,291.5561218261719
81,281.2651062011719,246.38522338867188
81,203.908935546875,176.5749969482422
81,240.37753295898438,321.7807922363281
81,191.93548583984375,202.3000030517578
81,201.12576293945312,264.6612548828125
81,215.41226196289062,309.6963806152344
81,223.40341186523438,225.60227966308594
81,266.68878173828125,278.5386962890625
81,291.8219909667969,189.25131225585938
81,253.86915588378906,343.6635437011719
81,279.59735107421875,323.8184814453125
81,263.7906188964844,310.2779846191406
81,287.15789794921875,288.2420959472656
81,223.64024353027344,331.6158447265625
82,300.7521057128906,168.180908203125
82,280.0793151855469,246.46360778808594
82,200.27516174316406,290.53021240234375
82,226.765625,270.4599609375
82,203.19808959960938,176.9896240234375
82,196.03125,237.66903686523438
82,239.12228393554688,320.2051696777344
82,266.55474853515625,281.2738037109375
82,308.9136657714844,211.9871063232422
82,199.12710571289062,265.0729064941406
82,291.02020263671875,223.17172241210938
82,190.22586059570312,202.94354248046875
82,223.56146240234375,226.16561889648438
82,212.2344970703125,309.1266784667969
82,286.3150634765625,192.73580932617188
82,276.78521728515625,321.5845031738281
82,251.475341796875,342.1569519042969
82,221.1865234375,330.62176513671875
82,261.25091552734375,307.3447570800781
82,286.419921875,284.99566650390625
83,305.9190673828125,211.91357421875
83,239.20620727539062,318.3983154296875
83,298.3272399902344,169.73919677734375
83,189.5833282470703,202.71783447265625
83,203.9346923828125,177.13681030273438
83,288.63714599609375,222.35427856445312
83,279.2033386230469,244.88833618164062
83,198.56654357910156,290.83648681640625
83,227.56776428222656,269.6519470214844
83,198.65280151367188,264.8716125488281
83,224.9911651611328,226.53680419921875
83,195.85899353027344,237.0431671142578
83,284.5865478515625,193.7352294921875
83,251.1315155029297,339.6426696777344
83,273.8333435058594,320.0797119140625
83,210.63360595703125,308.03857421875
83,265.5,279.14544677734375
83,261.54949951171875,306.04443359375
83,220.2433624267578,328.6106262207031
83,280.20709228515625,283.81744384765625
84,239.20826721191406,316.4236755371094
84,279.3999938964844,243.4954071044922
84,205.6963653564453,177.65484619140625
84,197.2462615966797,290.60260009765625
84,303.3251037597656,212.31124877929688
84,188.77200317382812,202.51515197753906
84,197.39999389648438,264.5036926269531
84,229.52597045898438,267.9090881347656
84,197.19764709472656,235.5078582763672
84,295.9285583496094,171.2821502685547
84,260.8113708496094,302.8478698730469
84,282.08477783203125,195.04347229003906
84,227.23440551757812,225.8559112548828
84,267.38800048828125,278.01922607421875
84,209.02761840820312,307.8757019042969
84,286.44873046875,222.099365234375
84,272.0407409667969,317.7407531738281
84,250.7223663330078,337.4832763671875
84,214.73333740234375,208.52120971679688
84,218.5369415283203,328.556640625
85,280.5726318359375,242.48207092285156
85,197.098876953125,290.2015075683594
85,206.7939910888672,177.3141632080078
85,190.66107177734375,202.32772827148438
85,240.27139282226562,314.3731689453125
85,294.83795166015625,171.96868896484375
85,302.2069396972656,211.96026611328125
85,197.6968536376953,264.17376708984375
85,267.671142578125,276.45355224609375
85,198.10858154296875,235.49464416503906
85,231.9561767578125,266.7157287597656
85,230.82952880859375,226.1302947998047
85,251.9422149658203,335.7789001464844
85,279.5635986328125,195.23875427246094
85,214.84646606445312,209.41078186035156
85,208.32945251464844,307.5160217285156
85,286.2906494140625,220.9896240234375
85,263.05078125,301.0309143066406
85,271.5568542480469,315.8039245605469
85,218.5411376953125,324.4208984375
86,191.61737060546875,200.95523071289062
86,242.5015106201172,312.3293151855469
86,209.21621704101562,176.2637176513672
86,234.62290954589844,224.51390075683594
86,199.76231384277344,235.8072509765625
86,270.0391540527344,274.2462158203125
86,283.40399169921875,241.1353302001953
86,198.09832763671875,289.3358154296875
86,199.18101501464844,262.7803039550781
86,236.27395629882812,265.56256103515625
86,295.4385986328125,171.7134552001953
86,253.5229034423828,333.4878845214844
86,263.6379089355469,297.9726257324219
86,302.5806884765625,211.19467163085938
86,209.9071044921875,306.013671875
86,215.61111450195312,210.82164001464844
86,279.11358642578125,194.75277709960938
86,286.3745422363281,219.36329650878906
86,271.5238037109375,313.6230163574219
86,220.65277099609375,324.4479064941406
87,215.57386779785156,176.820068359375
87,245.11485290527344,311.0046081542969
87,198.76678466796875,289.5708923339844
87,241.36917114257812,265.2186279296875
87,193.5513458251953,200.47837829589844
87,271.74700927734375,272.77484130859375
87,302.04229736328125,211.44615173339844
87,285.9521789550781,240.69720458984375
87,239.55909729003906,224.2635955810547
87,294.548583984375,172.6842041015625
87,201.29202270507812,235.180908203125
87,199.99444580078125,262.8685302734375
87,255.31045532226562,331.4716491699219
87,210.60614013671875,305.6927490234375
87,192.85714721679688,174.7662353515625
87,216.727783203125,211.125
87,280.39520263671875,194.93231201171875
87,285.5992736816406,218.98194885253906
87,266.47088623046875,297.25244140625
87,271.00445556640625,311.80804443359375
